Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,year,month,day,solar_energy_estimate,day_of_week,is_weekend,solar_lag_1,solar_lag_7,solar_roll_mean_7
2022-12-28,Odisha,20.2961,85.8245,9.83,0.87,2.64,12.11,21.86,75.68,2.83,100.71,7.0385,3.551,2022,12,28,0.7102,2,0,4.3702,3.3043,4.1093142857142855
2022-12-29,Odisha,20.2961,85.8245,17.51,1.03,2.11,10.58,20.85,71.55,2.1,100.92,7.0474,3.4166,2022,12,29,0.68332,3,0,3.551,3.005,4.168114285714286
2022-12-30,Odisha,20.2961,85.8245,4.65,0.68,1.98,8.52,19.98,61.38,2.06,100.97,7.0565,4.1196,2022,12,30,0.8239200000000001,4,0,3.4166,3.8266,4.2099714285714285
2022-12-31,Odisha,20.2961,85.8245,4.76,0.66,1.99,8.96,19.61,65.16,2.44,100.87,7.0666,4.1467,2022,12,31,0.8293400000000001,5,1,4.1196,4.4258,4.1701
2023-01-01,Odisha,20.2961,85.8245,49.06,1.16,2.43,11.74,20.72,78.94,2.23,100.9,7.0795,2.7912,2023,1,1,0.55824,6,1,4.1467,4.789,3.8847
2023-01-02,Odisha,20.2961,85.8245,63.04,2.31,2.48,12.03,20.33,82.16,3.51,100.96,7.0932,2.1773,2023,1,2,0.4354599999999999,0,0,2.7912,4.7976,3.5103714285714287
2023-01-03,Odisha,20.2961,85.8245,40.78,2.2,2.2,10.67,19.26,78.98,4.05,100.98,7.1081,2.6448,2023,1,3,0.52896,1,0,2.1773,4.3702,3.2638857142857143
2023-01-04,Odisha,20.2961,85.8245,6.28,1.21,2.44,9.96,18.59,77.16,4.42,100.99,7.1242,3.3134,2023,1,4,0.66268,2,0,2.6448,3.551,3.2299428571428566
2023-01-05,Odisha,20.2961,85.8245,11.73,1.07,2.52,9.49,18.44,73.97,4.09,101.07,7.1417,3.1632,2023,1,5,0.63264,3,0,3.3134,3.4166,3.193742857142857
2023-01-06,Odisha,20.2961,85.8245,3.93,0.74,1.71,8.2,17.56,68.47,4.37,101.11,7.1592,3.8218,2023,1,6,0.76436,4,0,3.1632,4.1196,3.1512
2023-01-07,Odisha,20.2961,85.8245,7.64,0.34,0.75,5.67,15.93,54.66,4.34,100.97,7.177,4.9075,2023,1,7,0.9815,5,1,3.8218,4.1467,3.2598857142857143
2023-01-08,Odisha,20.2961,85.8245,4.49,0.38,1.01,6.11,16.78,55.3,3.61,100.85,7.1954,4.7302,2023,1,8,0.94604,6,1,4.9075,2.7912,3.536885714285714
2023-01-09,Odisha,20.2961,85.8245,5.16,0.47,1.18,7.27,17.92,60.12,3.23,100.93,7.2151,4.445,2023,1,9,0.8890000000000001,0,0,4.7302,2.1773,3.860842857142857
2023-01-10,Odisha,20.2961,85.8245,8.65,0.35,1.16,6.98,18.98,54.52,2.74,100.81,7.2358,4.6973,2023,1,10,0.93946,1,0,4.445,2.6448,4.154057142857143
2023-01-11,Odisha,20.2961,85.8245,6.46,0.44,1.16,7.19,18.76,56.09,2.79,100.6,7.2574,4.4448,2023,1,11,0.88896,2,0,4.6973,3.3134,4.315685714285714
2023-01-12,Odisha,20.2961,85.8245,14.01,0.67,1.38,8.71,19.38,64.89,2.45,100.46,7.2799,4.0615,2023,1,12,0.8123,3,0,4.4448,3.1632,4.444014285714286
2023-01-13,Odisha,20.2961,85.8245,21.31,0.6,1.57,10.84,20.82,73.89,2.74,100.49,7.3034,4.2041,2023,1,13,0.8408200000000001,4,0,4.0615,3.8218,4.498628571428571
2023-01-14,Odisha,20.2961,85.8245,14.75,0.66,1.47,9.11,20.98,62.78,3.18,100.46,7.3279,4.2372,2023,1,14,0.84744,5,1,4.2041,4.9075,4.402871428571428
2023-01-15,Odisha,20.2961,85.8245,6.84,0.99,1.62,8.61,20.95,58.41,2.5,100.42,7.3531,3.8136,2023,1,15,0.7627200000000001,6,1,4.2372,4.7302,4.271928571428572
2023-01-16,Odisha,20.2961,85.8245,42.15,1.59,2.0,10.26,20.73,69.73,2.43,100.53,7.3793,2.9717,2023,1,16,0.59434,0,0,3.8136,4.445,4.061457142857143
2023-01-17,Odisha,20.2961,85.8245,49.65,2.47,2.48,12.21,21.33,79.71,2.62,100.6,7.4062,3.0775,2023,1,17,0.6155,1,0,2.9717,4.6973,3.830057142857143
2023-01-18,Odisha,20.2961,85.8245,62.79,2.42,2.69,12.81,21.94,80.42,2.57,100.75,7.434,2.2726,2023,1,18,0.45452,2,0,3.0775,4.4448,3.5197428571428575
2023-01-19,Odisha,20.2961,85.8245,44.31,1.76,2.4,12.03,21.02,79.53,3.62,100.82,7.4642,2.9182,2023,1,19,0.58364,3,0,2.2726,4.0615,3.356414285714286
2023-01-20,Odisha,20.2961,85.8245,31.5,1.68,2.13,11.09,20.56,75.81,2.84,100.77,7.4957,3.2155,2023,1,20,0.6431,4,0,2.9182,4.2041,3.215185714285714
2023-01-21,Odisha,20.2961,85.8245,19.56,1.4,1.96,10.49,21.67,69.31,2.34,100.66,7.5283,3.4625,2023,1,21,0.6925,5,1,3.2155,4.2372,3.1045142857142856
2023-01-22,Odisha,20.2961,85.8245,19.76,1.06,1.65,10.37,21.79,68.15,1.81,100.6,7.5619,3.8734,2023,1,22,0.77468,6,1,3.4625,3.8136,3.113057142857143
2023-01-23,Odisha,20.2961,85.8245,2.1,0.93,1.58,9.41,22.58,60.56,2.14,100.55,7.5962,4.151,2023,1,23,0.8302,0,0,3.8734,2.9717,3.2815285714285714
2023-01-24,Odisha,20.2961,85.8245,15.34,0.83,1.78,8.6,22.36,55.41,2.66,100.56,7.6308,4.2646,2023,1,24,0.85292,1,0,4.151,3.0775,3.4511142857142856
2023-01-25,Odisha,20.2961,85.8245,2.83,0.73,1.83,9.49,22.29,61.33,2.64,100.56,7.6644,4.4011,2023,1,25,0.88022,2,0,4.2646,2.2726,3.7551857142857137
2023-01-26,Odisha,20.2961,85.8245,1.53,0.6,1.78,9.23,23.16,57.7,2.53,100.49,7.6987,4.6781,2023,1,26,0.93562,3,0,4.4011,2.9182,4.0066
2023-01-27,Odisha,20.2961,85.8245,0.98,0.72,2.09,9.62,23.25,57.65,2.93,100.52,7.7342,4.4491,2023,1,27,0.8898199999999999,4,0,4.6781,3.2155,4.182828571428572
2023-01-28,Odisha,20.2961,85.8245,1.72,0.79,2.65,11.17,22.95,67.68,3.37,100.49,7.7698,4.1882,2023,1,28,0.83764,5,1,4.4491,3.4625,4.286499999999999
2023-01-29,Odisha,20.2961,85.8245,1.68,0.63,2.45,11.14,22.44,70.13,4.32,100.51,7.8062,4.4239,2023,1,29,0.88478,6,1,4.1882,3.8734,4.365142857142857
2023-01-30,Odisha,20.2961,85.8245,14.55,0.37,1.91,8.97,22.18,60.64,3.86,100.65,7.8434,5.0971,2023,1,30,1.01942,0,0,4.4239,4.151,4.5003
2023-01-31,Odisha,20.2961,85.8245,94.47,0.5,2.16,7.76,22.88,49.11,2.55,100.49,7.8814,3.654,2023,1,31,0.7308,1,0,5.0971,4.2646,4.4130714285714285
2023-02-01,Odisha,20.2961,85.8245,58.62,0.7,2.53,8.89,23.57,51.54,2.46,100.49,7.9198,3.9396,2023,2,1,0.7879200000000001,2,0,3.654,4.4011,4.347142857142857
2023-02-02,Odisha,20.2961,85.8245,1.4,0.45,1.17,7.05,22.31,45.91,3.11,100.55,7.9584,5.3222,2023,2,2,1.06444,3,0,3.9396,4.6781,4.439157142857143
2023-02-03,Odisha,20.2961,85.8245,9.25,0.31,0.59,5.24,20.52,39.85,4.24,100.56,7.9973,5.5476,2023,2,3,1.10952,4,0,5.3222,4.4491,4.596085714285714
2023-02-04,Odisha,20.2961,85.8245,14.87,0.36,0.7,4.97,20.79,36.5,3.78,100.42,8.0362,5.4547,2023,2,4,1.09094,5,1,5.5476,4.1882,4.777014285714285
2023-02-05,Odisha,20.2961,85.8245,7.9,0.32,0.9,5.83,21.83,40.14,3.0,100.36,8.0762,5.5694,2023,2,5,1.11388,6,1,5.4547,4.4239,4.940657142857143
2023-02-06,Odisha,20.2961,85.8245,5.15,0.46,1.17,6.55,22.52,43.0,1.96,100.37,8.1156,5.3726,2023,2,6,1.07452,0,0,5.5694,5.0971,4.980014285714286
2023-02-07,Odisha,20.2961,85.8245,3.24,0.58,1.44,6.93,22.61,44.8,3.45,100.3,8.1554,5.3594,2023,2,7,1.07188,1,0,5.3726,3.654,5.223642857142857
2023-02-08,Odisha,20.2961,85.8245,2.48,0.53,1.51,8.22,22.89,53.58,5.14,100.35,8.1929,5.2572,2023,2,8,1.0514400000000002,2,0,5.3594,3.9396,5.411871428571429
2023-02-09,Odisha,20.2961,85.8245,6.88,0.56,1.4,7.87,22.77,48.98,3.79,100.39,8.2334,5.1924,2023,2,9,1.03848,3,0,5.2572,5.3222,5.393328571428571
2023-02-10,Odisha,20.2961,85.8245,18.59,0.63,1.42,9.0,23.99,54.61,2.12,100.48,8.2759,5.0885,2023,2,10,1.0177,4,0,5.1924,5.5476,5.327742857142858
2023-02-11,Odisha,20.2961,85.8245,7.24,0.53,1.28,7.97,24.16,49.95,5.16,100.42,8.3177,5.6422,2023,2,11,1.12844,5,1,5.0885,5.4547,5.354528571428572
2023-02-12,Odisha,20.2961,85.8245,2.85,0.24,1.1,6.05,23.75,36.29,6.63,100.44,8.3585,5.9549,2023,2,12,1.19098,6,1,5.6422,5.5694,5.409599999999999
2023-02-13,Odisha,20.2961,85.8245,5.73,0.2,0.72,4.23,21.93,29.3,6.5,100.58,8.3995,6.1896,2023,2,13,1.23792,0,0,5.9549,5.3726,5.526314285714286
2023-02-14,Odisha,20.2961,85.8245,7.86,0.25,0.83,4.53,21.47,31.64,4.97,100.52,8.4394,6.0504,2023,2,14,1.21008,1,0,6.1896,5.3594,5.6250285714285715
2023-02-15,Odisha,20.2961,85.8245,8.31,0.39,1.16,5.37,22.3,34.96,4.18,100.33,8.4804,5.7499,2023,2,15,1.14998,2,0,6.0504,5.2572,5.695414285714286
2023-02-16,Odisha,20.2961,85.8245,11.49,0.57,1.46,8.02,23.27,50.12,2.85,100.37,8.5226,5.4377,2023,2,16,1.0875400000000002,3,0,5.7499,5.1924,5.730457142857143
2023-02-17,Odisha,20.2961,85.8245,22.23,0.83,2.44,12.73,24.02,71.79,4.51,100.55,8.5651,4.439,2023,2,17,0.8878,4,0,5.4377,5.0885,5.637671428571429
2023-02-18,Odisha,20.2961,85.8245,39.43,0.99,2.9,12.51,24.23,69.94,3.85,100.58,8.6083,3.695,2023,2,18,0.739,5,1,4.439,5.6422,5.3595
2023-02-19,Odisha,20.2961,85.8245,20.05,0.94,2.67,12.05,25.28,63.81,2.72,100.52,8.6518,4.5521,2023,2,19,0.91042,6,1,3.695,5.9549,5.1591000000000005
2023-02-20,Odisha,20.2961,85.8245,3.98,1.03,2.09,11.85,25.72,62.28,3.48,100.41,8.695,4.7736,2023,2,20,0.95472,0,0,4.5521,6.1896,4.956814285714286
2023-02-21,Odisha,20.2961,85.8245,2.6,0.73,1.34,8.54,26.36,46.2,3.4,100.38,8.7367,5.6635,2023,2,21,1.1327,1,0,4.7736,6.0504,4.901542857142857
2023-02-22,Odisha,20.2961,85.8245,9.06,0.44,1.29,9.27,26.45,48.7,3.83,100.33,8.7778,5.9974,2023,2,22,1.19948,2,0,5.6635,5.7499,4.9369000000000005
2023-02-23,Odisha,20.2961,85.8245,20.6,0.6,1.45,11.52,26.54,61.21,4.99,100.34,8.8186,5.6846,2023,2,23,1.13692,3,0,5.9974,5.4377,4.9721714285714285
2023-02-24,Odisha,20.2961,85.8245,12.47,0.72,1.54,10.64,26.88,55.67,2.69,100.43,8.8594,5.4958,2023,2,24,1.09916,4,0,5.6846,4.439,5.123142857142858
2023-02-25,Odisha,20.2961,85.8245,27.36,0.73,2.14,11.77,26.53,59.21,3.23,100.68,8.9016,5.0354,2023,2,25,1.00708,5,1,5.4958,3.695,5.314628571428571
2023-02-26,Odisha,20.2961,85.8245,24.65,0.78,2.62,12.54,26.76,62.4,3.55,100.82,8.945,4.9006,2023,2,26,0.98012,6,1,5.0354,4.5521,5.364414285714285
2023-02-27,Odisha,20.2961,85.8245,13.07,0.75,2.37,11.2,26.87,56.14,3.92,100.77,8.988,5.3976,2023,2,27,1.07952,0,0,4.9006,4.7736,5.453557142857142
2023-02-28,Odisha,20.2961,85.8245,23.29,0.73,2.0,9.52,26.8,48.2,3.83,100.79,9.0305,5.2675,2023,2,28,1.0535,1,0,5.3976,5.6635,5.396985714285713
2023-03-01,Odisha,20.2961,85.8245,1.78,0.71,2.03,9.55,27.08,48.23,3.21,100.79,9.0734,5.6412,2023,3,1,1.12824,2,0,5.2675,5.9974,5.3461
2023-03-02,Odisha,20.2961,85.8245,6.33,0.75,2.23,9.89,27.78,47.57,2.75,100.79,9.1169,5.5025,2023,3,2,1.1005,3,0,5.6412,5.6846,5.320085714285715
2023-03-03,Odisha,20.2961,85.8245,4.91,0.7,2.15,9.62,28.54,44.88,1.85,100.82,9.1586,5.5783,2023,3,3,1.11566,4,0,5.5025,5.4958,5.331871428571428
2023-03-04,Odisha,20.2961,85.8245,1.35,0.53,1.62,8.27,28.68,39.93,2.63,100.78,9.1994,6.1975,2023,3,4,1.2395,5,1,5.5783,5.0354,5.497885714285715
2023-03-05,Odisha,20.2961,85.8245,0.87,0.41,1.81,8.98,28.64,43.6,2.52,100.7,9.239,6.3437,2023,3,5,1.2687400000000002,6,1,6.1975,4.9006,5.704042857142857
2023-03-06,Odisha,20.2961,85.8245,8.85,0.69,2.3,9.04,28.36,42.5,3.19,100.58,9.2784,5.585,2023,3,6,1.117,0,0,6.3437,5.3976,5.7308142857142865
2023-03-07,Odisha,20.2961,85.8245,46.13,0.83,2.53,10.61,28.41,50.08,3.27,100.58,9.3175,5.1948,2023,3,7,1.03896,1,0,5.585,5.2675,5.720428571428572
2023-03-08,Odisha,20.2961,85.8245,51.74,0.86,3.0,11.06,28.17,51.25,2.74,100.63,9.3569,5.2807,2023,3,8,1.05614,2,0,5.1948,5.6412,5.668928571428571
2023-03-09,Odisha,20.2961,85.8245,66.58,0.99,3.03,10.06,28.05,45.39,2.92,100.58,9.3982,4.2312,2023,3,9,0.8462400000000001,3,0,5.2807,5.5025,5.487314285714286
2023-03-10,Odisha,20.2961,85.8245,86.84,1.07,3.27,10.52,28.85,46.51,2.95,100.53,9.4375,4.2062,2023,3,10,0.84124,4,0,4.2312,5.5783,5.291300000000001
2023-03-11,Odisha,20.2961,85.8245,35.77,0.76,2.75,10.79,28.93,48.06,2.64,100.53,9.4769,5.5142,2023,3,11,1.10284,5,1,4.2062,6.1975,5.1936857142857145
2023-03-12,Odisha,20.2961,85.8245,1.72,0.86,2.31,10.7,29.03,48.44,2.72,100.48,9.5153,5.6395,2023,3,12,1.1279,6,1,5.5142,6.3437,5.093085714285714
2023-03-13,Odisha,20.2961,85.8245,7.7,1.03,2.1,10.44,29.16,47.25,3.26,100.34,9.5525,5.3712,2023,3,13,1.07424,0,0,5.6395,5.585,5.062542857142857
2023-03-14,Odisha,20.2961,85.8245,61.45,1.18,2.37,10.73,28.83,48.07,5.13,100.17,9.5892,4.5451,2023,3,14,0.90902,1,0,5.3712,5.1948,4.969728571428571
2023-03-15,Odisha,20.2961,85.8245,79.58,2.04,2.65,11.39,29.17,50.24,4.68,100.08,9.6257,2.7542,2023,3,15,0.55084,2,0,4.5451,5.2807,4.6088000000000005
2023-03-16,Odisha,20.2961,85.8245,95.32,2.0,3.24,13.0,27.96,59.28,6.57,100.25,9.6624,2.1571,2023,3,16,0.4314199999999999,3,0,2.7542,4.2312,4.3125
2023-03-17,Odisha,20.2961,85.8245,99.07,1.4,3.78,12.47,27.96,56.78,3.19,100.33,9.6986,3.0516,2023,3,17,0.6103200000000001,4,0,2.1571,4.2062,4.147557142857143
2023-03-18,Odisha,20.2961,85.8245,90.17,0.9,3.9,13.07,27.11,60.82,4.17,100.28,9.7342,4.44,2023,3,18,0.8880000000000001,5,1,3.0516,5.5142,3.9941
2023-03-19,Odisha,20.2961,85.8245,74.67,0.76,3.85,14.39,23.01,82.06,4.63,100.19,9.7687,2.8265,2023,3,19,0.5653,6,1,4.44,5.6395,3.5922428571428573
2023-03-20,Odisha,20.2961,85.8245,42.91,0.32,3.07,12.43,24.29,69.17,5.33,100.05,9.8023,6.2762,2023,3,20,1.25524,0,0,2.8265,5.3712,3.7215285714285713
2023-03-21,Odisha,20.2961,85.8245,74.85,0.39,3.67,13.98,26.67,67.93,3.6,100.06,9.8359,4.9639,2023,3,21,0.99278,1,0,6.2762,4.5451,3.781357142857143
2023-03-22,Odisha,20.2961,85.8245,67.15,0.58,3.8,13.21,26.88,62.74,2.96,100.05,9.8678,5.0563,2023,3,22,1.01126,2,0,4.9639,2.7542,4.110228571428571
2023-03-23,Odisha,20.2961,85.8245,39.49,0.75,3.4,11.45,27.8,51.83,3.59,100.0,9.9002,5.4922,2023,3,23,1.09844,3,0,5.0563,2.1571,4.586671428571429
2023-03-24,Odisha,20.2961,85.8245,28.0,0.94,3.29,12.12,28.52,53.57,2.99,100.09,9.9314,5.6378,2023,3,24,1.12756,4,0,5.4922,3.0516,4.956128571428572
2023-03-25,Odisha,20.2961,85.8245,12.17,0.83,3.21,14.46,29.37,61.67,3.95,100.19,9.9641,5.9518,2023,3,25,1.19036,5,1,5.6378,4.44,5.1721
2023-03-26,Odisha,20.2961,85.8245,49.37,0.84,3.35,14.32,29.92,59.15,4.62,100.04,9.9982,4.8886,2023,3,26,0.97772,6,1,5.9518,2.8265,5.466685714285715
2023-03-27,Odisha,20.2961,85.8245,62.95,0.98,3.32,14.12,30.32,57.18,3.4,100.0,10.031,4.5218,2023,3,27,0.90436,0,0,4.8886,6.2762,5.216057142857143
2023-03-28,Odisha,20.2961,85.8245,19.64,0.74,3.28,13.93,30.15,56.38,3.69,100.07,10.0627,5.5558,2023,3,28,1.11116,1,0,4.5218,4.9639,5.300614285714286
2023-03-29,Odisha,20.2961,85.8245,50.54,0.96,3.94,15.47,29.97,61.93,5.15,100.15,10.0958,4.9598,2023,3,29,0.9919600000000002,2,0,5.5558,5.0563,5.286828571428572
2023-03-30,Odisha,20.2961,85.8245,31.37,0.93,3.49,14.94,30.2,60.75,5.15,100.01,10.1254,5.6196,2023,3,30,1.12392,3,0,4.9598,5.4922,5.305028571428572
2023-03-31,Odisha,20.2961,85.8245,70.65,0.89,3.85,16.53,28.6,70.4,4.65,100.01,10.1546,4.8528,2023,3,31,0.97056,4,0,5.6196,5.6378,5.1928857142857145
2023-04-01,Odisha,20.2961,85.8245,51.95,0.55,4.02,16.78,27.51,75.12,5.39,100.03,10.1832,5.1876,2023,4,1,1.03752,5,1,4.8528,5.9518,5.083714285714286
2023-04-02,Odisha,20.2961,85.8245,30.8,0.52,3.06,14.17,28.39,63.25,4.82,99.92,10.211,6.1505,2023,4,2,1.2301000000000002,6,1,5.1876,4.8886,5.263985714285715
2023-04-03,Odisha,20.2961,85.8245,13.72,0.56,2.66,12.33,28.93,54.33,3.2,99.95,10.2379,6.1954,2023,4,3,1.2390800000000002,0,0,6.1505,4.5218,5.503071428571429
2023-04-04,Odisha,20.2961,85.8245,43.5,0.68,3.22,15.18,29.91,62.67,5.63,99.97,10.2648,5.5039,2023,4,4,1.10078,1,0,6.1954,5.5558,5.495657142857143
2023-04-05,Odisha,20.2961,85.8245,48.52,0.67,3.37,14.01,31.07,54.41,3.15,99.92,10.2919,6.5822,2023,4,5,1.31644,2,0,5.5039,4.9598,5.727428571428573
2023-04-06,Odisha,20.2961,85.8245,54.33,0.64,3.17,12.73,30.73,50.59,3.49,100.12,10.3188,5.9263,2023,4,6,1.1852600000000002,3,0,6.5822,5.6196,5.771242857142857
2023-04-07,Odisha,20.2961,85.8245,41.53,0.7,3.35,14.39,30.28,58.49,2.36,100.33,10.345,6.4894,2023,4,7,1.29788,4,0,5.9263,4.8528,6.0050428571428585
2023-04-08,Odisha,20.2961,85.8245,39.01,0.79,3.21,13.12,30.74,52.17,3.26,100.45,10.3687,6.192,2023,4,8,1.2384000000000002,5,1,6.4894,5.1876,6.148528571428571
2023-04-09,Odisha,20.2961,85.8245,45.74,0.79,3.17,11.64,30.94,45.86,3.82,100.42,10.3913,5.6074,2023,4,9,1.12148,6,1,6.192,6.1505,6.070942857142858
2023-04-10,Odisha,20.2961,85.8245,6.29,0.69,3.19,11.49,31.83,42.85,3.75,100.2,10.4134,6.3216,2023,4,10,1.26432,0,0,5.6074,6.1954,6.088971428571428
2023-04-11,Odisha,20.2961,85.8245,5.62,0.49,2.87,10.89,32.4,39.64,3.97,100.17,10.4359,6.7663,2023,4,11,1.35326,1,0,6.3216,5.5039,6.269314285714286
2023-04-12,Odisha,20.2961,85.8245,2.24,0.33,2.13,9.16,32.41,35.01,3.67,100.08,10.4587,7.3238,2023,4,12,1.46476,2,0,6.7663,6.5822,6.3752571428571425
2023-04-13,Odisha,20.2961,85.8245,14.85,0.41,2.2,9.54,32.27,35.89,3.41,100.01,10.481,7.0318,2023,4,13,1.40636,3,0,7.3238,5.9263,6.533185714285715
2023-04-14,Odisha,20.2961,85.8245,45.63,0.8,2.65,11.35,32.59,41.94,3.97,99.93,10.501,6.2234,2023,4,14,1.24468,4,0,7.0318,6.4894,6.495185714285715
2023-04-15,Odisha,20.2961,85.8245,41.7,1.24,3.24,13.19,33.24,46.32,3.45,99.83,10.5216,5.5711,2023,4,15,1.1142200000000002,5,1,6.2234,6.192,6.406485714285714
2023-04-16,Odisha,20.2961,85.8245,69.04,1.28,3.51,13.96,33.04,48.2,3.49,99.76,10.541,4.9469,2023,4,16,0.98938,6,1,5.5711,5.6074,6.3121285714285715
2023-04-17,Odisha,20.2961,85.8245,36.49,1.44,3.12,13.61,33.54,47.6,3.98,99.83,10.5602,5.2817,2023,4,17,1.05634,0,0,4.9469,6.3216,6.163571428571429
2023-04-18,Odisha,20.2961,85.8245,32.35,1.16,2.94,13.17,33.99,46.29,3.72,99.88,10.5785,5.7319,2023,4,18,1.1463800000000002,1,0,5.2817,6.7663,6.0158000000000005
2023-04-19,Odisha,20.2961,85.8245,37.34,0.98,2.98,12.66,34.21,43.86,4.29,99.62,10.5967,5.8246,2023,4,19,1.1649200000000002,2,0,5.7319,7.3238,5.801628571428572
2023-04-20,Odisha,20.2961,85.8245,22.03,0.95,3.29,12.32,34.42,41.48,5.56,99.41,10.6145,6.0017,2023,4,20,1.20034,3,0,5.8246,7.0318,5.654471428571428
2023-04-21,Odisha,20.2961,85.8245,78.4,1.25,3.51,11.41,33.58,38.11,6.89,99.53,10.633,2.5181,2023,4,21,0.5036200000000001,4,0,6.0017,6.2234,5.125142857142857
2023-04-22,Odisha,20.2961,85.8245,69.25,0.99,3.55,13.18,32.57,46.67,5.08,99.62,10.6522,4.3577,2023,4,22,0.8715400000000001,5,1,2.5181,5.5711,4.9517999999999995
2023-04-23,Odisha,20.2961,85.8245,72.91,0.74,3.75,13.9,30.22,54.28,3.89,99.88,10.669,4.2029,2023,4,23,0.84058,6,1,4.3577,4.9469,4.845514285714286
2023-04-24,Odisha,20.2961,85.8245,69.34,0.71,3.72,14.13,29.97,56.69,4.59,100.14,10.6846,5.9652,2023,4,24,1.19304,0,0,4.2029,5.2817,4.943157142857143
2023-04-25,Odisha,20.2961,85.8245,92.13,0.6,4.03,14.75,30.01,58.63,2.82,100.19,10.6987,4.3241,2023,4,25,0.8648199999999999,1,0,5.9652,5.7319,4.742042857142857
2023-04-26,Odisha,20.2961,85.8245,53.11,0.56,4.15,13.86,31.33,52.04,3.69,100.0,10.7124,6.7361,2023,4,26,1.34722,2,0,4.3241,5.8246,4.872257142857143
2023-04-27,Odisha,20.2961,85.8245,32.09,0.59,3.87,14.14,32.41,50.43,3.71,99.99,10.7251,6.5119,2023,4,27,1.30238,3,0,6.7361,6.0017,4.945142857142857
2023-04-28,Odisha,20.2961,85.8245,71.84,0.56,3.84,14.66,32.4,52.44,3.64,100.03,10.7381,5.7,2023,4,28,1.14,4,0,6.5119,2.5181,5.399700000000001
2023-04-29,Odisha,20.2961,85.8245,79.95,0.74,4.03,13.74,32.15,49.82,4.06,99.97,10.7506,5.1782,2023,4,29,1.03564,5,1,5.7,4.3577,5.516914285714286
2023-04-30,Odisha,20.2961,85.8245,85.55,0.67,4.38,13.27,32.79,45.93,3.68,99.86,10.7657,5.5349,2023,4,30,1.10698,6,1,5.1782,4.2029,5.7072
2023-05-01,Odisha,20.2961,85.8245,97.24,0.62,4.15,13.02,29.74,52.04,4.62,100.03,10.7803,2.8558,2023,5,1,0.57116,0,0,5.5349,5.9652,5.263
2023-05-02,Odisha,20.2961,85.8245,38.73,0.3,3.97,13.01,30.08,50.69,4.38,100.1,10.7935,7.0618,2023,5,2,1.41236,1,0,2.8558,4.3241,5.6541
2023-05-03,Odisha,20.2961,85.8245,98.75,0.24,5.08,15.55,30.33,59.73,4.53,100.17,10.8048,3.4058,2023,5,3,0.6811600000000001,2,0,7.0618,6.7361,5.178342857142857
2023-05-04,Odisha,20.2961,85.8245,84.99,0.25,4.94,15.35,30.01,60.55,4.46,100.06,10.813,5.6292,2023,5,4,1.12584,3,0,3.4058,6.5119,5.052242857142858
2023-05-05,Odisha,20.2961,85.8245,90.45,0.37,4.85,15.87,31.24,59.37,4.42,99.78,10.8235,5.5037,2023,5,5,1.10074,4,0,5.6292,5.7,5.0242
2023-05-06,Odisha,20.2961,85.8245,73.38,0.63,4.94,15.62,32.14,56.38,4.65,99.65,10.8324,5.4401,2023,5,6,1.08802,5,1,5.5037,5.1782,5.061614285714286
2023-05-07,Odisha,20.2961,85.8245,44.12,0.64,3.87,13.48,33.49,47.23,4.46,99.63,10.8403,6.5916,2023,5,7,1.31832,6,1,5.4401,5.5349,5.212571428571429
2023-05-08,Odisha,20.2961,85.8245,51.47,0.7,4.19,15.1,33.91,50.73,3.96,99.62,10.8492,5.9088,2023,5,8,1.18176,0,0,6.5916,2.8558,5.648714285714285
2023-05-09,Odisha,20.2961,85.8245,36.38,0.99,4.37,15.64,34.56,49.96,4.03,99.66,10.8588,5.3813,2023,5,9,1.0762600000000002,1,0,5.9088,7.0618,5.4086428571428575
2023-05-10,Odisha,20.2961,85.8245,70.84,1.09,3.7,15.06,34.53,48.19,4.2,99.67,10.8701,5.7722,2023,5,10,1.15444,2,0,5.3813,3.4058,5.7467
2023-05-11,Odisha,20.2961,85.8245,68.14,0.74,3.48,15.2,33.92,50.13,4.05,99.78,10.8811,6.2518,2023,5,11,1.25036,3,0,5.7722,5.6292,5.835642857142858
2023-05-12,Odisha,20.2961,85.8245,97.22,0.42,3.04,15.48,32.4,54.45,4.01,99.74,10.8883,5.3239,2023,5,12,1.06478,4,0,6.2518,5.5037,5.809957142857144
2023-05-13,Odisha,20.2961,85.8245,95.17,0.56,3.06,15.75,32.37,55.87,5.57,99.57,10.895,5.9386,2023,5,13,1.18772,5,1,5.3239,5.4401,5.881171428571428
2023-05-14,Odisha,20.2961,85.8245,90.33,0.93,3.13,13.59,34.42,44.94,4.54,99.23,10.9018,5.5958,2023,5,14,1.11916,6,1,5.9386,6.5916,5.738914285714286
2023-05-15,Odisha,20.2961,85.8245,33.45,0.96,3.32,15.13,34.66,48.13,5.25,99.34,10.908,6.061,2023,5,15,1.2122000000000002,0,0,5.5958,5.9088,5.760657142857143
2023-05-16,Odisha,20.2961,85.8245,75.18,0.83,3.86,16.65,34.64,52.35,5.94,99.59,10.9142,5.6282,2023,5,16,1.12564,1,0,6.061,5.3813,5.795928571428571
